	otus	S2441YD	S2441YG	S2442YD	S2442YG	S2443YD	S2443YG	S2444YD	S2444YG	S2445YD	S2445YG	S2446YD	S2447YD	S2447YG	S2451YD	S2451YG	S2452YD	S2452YG	S2453YD	S2453YG	S2454YD	S2455YD	S2455YG	S2456YD	S2456YG	S2457YD	S2461YD	S2461YG	S2462YD	S2462YG	S2463YD	S2463YG	S2464YD	S2464YG	S2465YD	S2465YG	S2466YD	S2466YG	S2467YD	S2467YG	taxa	staxa
120	otu385	0	4.78078e-05	0	0	0	0	0	0	0	0	0	0	0	0.0001045251	0.0001431795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
121	otu386	0	0	0	0.0001375696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.68522e-05	7.12396e-05	0	0	0	0	0	0	0	0	0	0	CRT	RT
122	otu390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78037e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
123	otu405	0	0	0	0	0	3.20988e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
124	otu406	0	2.50422e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
125	otu411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007038647	3.20662e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
126	otu416	0	0	0	0	0	6.71156e-05	0	0	0	0	5.84364e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0002356014	0	0	3.05541e-05	0	0	0	0	0	0	4.31486e-05	0	0	0	0	0	CRT	RT
127	otu418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.80948e-05	7.6901e-05	0	0	0	0	0	0	ART	RT
128	otu419	0	0	0	0	0	3.20988e-05	0	0	0	0	4.38273e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0002061512	0	0	4.07388e-05	0	0	0	0	0	0	0	0	0	6.29974e-05	0	0	CRT	RT
129	otu425	0	0	8.15349e-05	0	0	0	0	0	0.0002138588	0	0	0	0	0	0	3.91534e-05	0	0	0	0.0083144023	0.0003238686	0	0.0004990472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
130	otu426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54617e-05	0	0	0	0	5.71422e-05	9.66756e-05	0	0	0	0	0	0	ART	RT
131	otu427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68325e-05	2.44321e-05	0	0	0	3.33396e-05	0	0.0001178007	0	0	5.09235e-05	0	0	3.74725e-05	3.39646e-05	0	0	2.87657e-05	2.68924e-05	0	5.11854e-05	0	0	CRT	RT
132	otu429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020016154	5.13059e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
133	otu430	0	4.32547e-05	0	0	0	3.50169e-05	0	0	0	0	0	0	0	0	0	0	2.76244e-05	0	0	0	0	0	0	0.000164921	0	0	5.09235e-05	2.86509e-05	0	3.17075e-05	4.60948e-05	0	0	0	0	2.70356e-05	6.69347e-05	0	0	CRT	RT
134	otu434	0	0	0	0	0	0	0	0	0	0	2.92182e-05	0	0	0	0	0	0	0	0	0	0	0	0	5.89003e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
135	otu437	0	0	0	0	0	4.0853e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001236907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
136	otu438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000967814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
137	otu440	0	0	0	0	0	4.66891e-05	0	0	0	0	2.92182e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0002179313	0	0	3.56464e-05	0	0	0	0	0	0	0	2.68924e-05	2.70356e-05	0	0	0	CRT	RT
138	otu442	0	0	0	0	0	2.91807e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002238213	0	0	0	0	0	0	0	3.0952e-05	0	0	0	0	0	0	0	CRT	RT
139	otu443	0	0	0	0	0	0	0	0	5.77079e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
140	otu444	0	0	0	0	0	0	0	0	0	0	4.09055e-05	0	0	0	0	0	0	0	0	0	0	0	0	8.83505e-05	0	0	3.31002e-05	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
141	otu445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.89003e-05	0	0	3.81926e-05	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
142	otu446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.89003e-05	0	0	2.54617e-05	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
143	otu447	0	0	0	0	0	5.83614e-05	0	0	0	0	0.0001022638	0	0	0	0	0	0	0	0	0	0	0	0	0.0001178007	0	0	5.09235e-05	0	0	0	0	0	0	0	0	0	6.29974e-05	0	0	CRT	RT
144	otu448	0	0	0	0	0	9.92144e-05	0	0	0	0	0.0002016057	0	0	0	0	0	0	0	0	0	0	0	0.0001853604	0.0002591615	0	0	6.87467e-05	0	0	0	0	0	0	7.19143e-05	0	2.92886e-05	0.0001259948	0	0	CRT	RT
145	otu449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.09235e-05	0	0	0	2.66865e-05	0	0	2.63686e-05	0	0	4.72481e-05	0	0	ART	RT
146	otu450	0	0	0	0	0	0.000245118	0	0.0001192519	0	0	0.000444117	0	0	0	0	0	0	0	0	0	0	0	0.0001568434	0.001013086	0	0	0.0001629551	0	0	0	4.12427e-05	5.23804e-05	0	5.034e-05	0	4.95653e-05	0.0002598643	9.71476e-05	0	CRT	RT
147	otu451	0	0	0	0	0	0.0001283951	0	5.18486e-05	0	3.45243e-05	0.0002162149	0	0	0	4.38776e-05	0	0	0	0	0	0	0	0.0002281359	0.0004888729	0	0	0.0001196701	0	0	0	2.91125e-05	3.80948e-05	0	7.91057e-05	0	3.15415e-05	7.87468e-05	0.0001046205	0	CRT	RT
148	otu452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54617e-05	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
149	otu453	0	5.00844e-05	4.07675e-05	4.12709e-05	0	0.0003209878	0	0.0001348065	6.44971e-05	5.42525e-05	0.0008122666	0	7.54996e-05	2.98643e-05	5.77337e-05	3.13227e-05	7.36651e-05	0	0	0.0036512984	0.0001988104	0	0.0003422038	0.0014725087	0	3.85948e-05	0.0002393403	5.25267e-05	0	9.51224e-05	0.0001431366	5.95232e-05	3.73519e-05	5.51343e-05	4.03386e-05	9.46246e-05	0.0003740471	0.0001644037	3.26914e-05	CRT	RT
150	otu454	0	0	0	0	0	0	0	0	0	0	7.01237e-05	0	0	0	0	0	0	0	0	0	0	0	0	7.65705e-05	0	0	3.05541e-05	0	0	0	0	0	0	0	0	0	3.93734e-05	0	0	ART	RT
151	otu455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001884811	0	0	0	0	0	0	0	0	0	4.07514e-05	0	0	0	0	0	CRT	RT
152	otu456	0	0	0	0	0	8.46241e-05	0	0	0	0	0.0001577784	0	0	0	0	0	0	0	0	0	0	0	0	0.0003239519	0	0	5.34696e-05	0	0	0	0	0	0	0	0	0	5.11854e-05	6.35196e-05	0	CRT	RT
153	otu457	0	0	0	0	0	0	0	0	0	0	5.84364e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
154	otu458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.09235e-05	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
155	otu459	0	0	0	0	0	0.0001050506	0	0	0	0	8.76547e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0002356014	0	0	5.34696e-05	0	0	0	0	0	0	0	0	0	5.90601e-05	4.85738e-05	0	CRT	RT
156	otu460	0	0	0	0	0	4.37711e-05	0	0	0	0	0.0002220585	0	0	0	0	0	0	0	0	0	0	0	0	0.0001295808	0	0	4.07388e-05	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
157	otu461	0	0	0	0	0	8.75421e-05	0	0	0	0	5.84364e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0002532715	0	0	6.87467e-05	0	0	0	0	0	0	0	0	0	6.69347e-05	8.96747e-05	0	CRT	RT
158	otu462	0	0	0	0	0	0	0	0	0	6.16505e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83773e-05	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
159	otu463	0	0	0	0	0	0	0	0	0	0	0	6.58828e-05	9.26585e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	7.63852e-05	0	0	0	0	0	0	0	0	0	0	0.0001457215	0.0001830719	CRT	RT
160	otu464	0	0	0	0	0	0	4.6534e-05	0	0	0	0.0003856806	0	0.0001475673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
161	otu466	0	0	0	0	0	0.0002742987	0	8.29578e-05	0	0	0.0005317717	0	0	0	3.00215e-05	0	0	0	0	0	0	0	0.0006844077	0.0011073266	0	0	0.0002036938	0	0	0	0.0001552668	7.61896e-05	0	0	0	5.18182e-05	0.0003464857	0.0001046205	0	CRT	RT
162	otu468	0	0	0	0	0	8.1706e-05	0	0	0	0	9.34983e-05	0	0	0	0	0	0	0	0	0	0	0	0.0002566529	0.0002945017	0	0	0.0008911606	0	0	0	5.82251e-05	0	7.6901e-05	0	0	0	8.66214e-05	0	0	CRT	RT
163	otu469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001119107	0	0	4.58311e-05	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
164	otu470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05541e-05	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
165	otu471	0	0	0	0	0	0.0001079686	0	8.81427e-05	0	0	0.000230824	0	0	0	5.3115e-05	0	0	0	0	0	0	0	0	0.0004653128	0	0	5.8562e-05	0	0	0	0	0	0	0	0	5.63242e-05	0.0001338695	0	0	CRT	RT
166	otu472	0	0	0.0001281263	0	0	0.0001546578	0	0	0	0	0.0004324297	0	0	0	0	0	0	0	0	0	0.0001731575	0	0	0.0006302337	0	0	0.0001680474	0	0	0	0	0.0001023798	0	9.82829e-05	0	5.85771e-05	0.0002323029	7.84654e-05	0	CRT	RT
167	otu473	0	0	0	0	0	0.0001108867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004888729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
168	otu476	0	0	0	0	0	0.0004318745	0	0.0003370162	0	0	0.0006048172	0	0	0	7.38991e-05	0	0	0	0	0	0	0	0	0.0016963301	0	0	0.0003895645	0	0	0	0	0	0	0	0	9.91305e-05	0.0003661724	0.0003250709	0	CRT	RT
169	otu477	0	0	0	0	0	9.33783e-05	0	0	0	0.0001208351	0.0001256384	0	0	0	0	0	0	0	0	0	0	0	0	0.0002945017	0	0	6.62005e-05	0	0	0	0	0	0	0	0	0	0.0001102455	0	0	CRT	RT
170	otu478	0	0	0	0	0	0.0001342313	0	0	0	0	0.0002892604	0	0	0	3.92589e-05	0	0	0	0	0	0	0	0	0.0006243437	9.17521e-05	0	0.0001120316	0	0	0.0001700674	7.76334e-05	0	0	0	0	0	0.0001850549	5.60467e-05	0	CRT	RT
171	otu480	0	0	0	0	0	0	3.10227e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
172	otu482	0	4.32547e-05	0	0	0	0.0002305276	0	9.85124e-05	0	0	0.0004382734	0	6.17724e-05	0	3.23308e-05	0	0	0	0	0	0	0	0	0.0011249967	0	0	0.0001629551	0	0	0	0	4.04757e-05	0	5.51343e-05	0	4.28064e-05	0.0001811175	0.0001531944	0	CRT	RT
173	otu483	7.34724e-05	9.10626e-05	0	0	0	5.83614e-05	0	0	0	0	0	0	0	0.0001095025	0.0001362514	0	0	0	0	0	0	0	0	0.0001590309	0	0	5.60158e-05	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
174	otu484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.05541e-05	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
175	otu485	0	0	0	0	0	9.62963e-05	0	0	0	0	0.0003155568	0	0	0	0	0	0	0	0	0	0	0	0	0.0002945017	0	0	5.60158e-05	0	0	0	0	0	0	0	0	4.95653e-05	9.05588e-05	6.72561e-05	0	CRT	RT
176	otu490	0	0	0	0	3.8672e-05	8.1706e-05	0	0	0	0	0	0	5.83406e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
177	otu497	0	0	0	0	0	3.50169e-05	0	0	0	0	9.05765e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0001943712	0	0	6.36543e-05	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
178	otu498	0	0	0	0	0	5.54434e-05	0	0	0	0	4.67492e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0003887423	0	0	4.83773e-05	0	0	0	0	0	0	0	0	0	6.29974e-05	0	0	CRT	RT
179	otu499	0	0	0	0	0	4.37711e-05	0	0	0	0	8.76547e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0001001306	0	0	5.60158e-05	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
180	otu500	0	0	0	0	0	0.000122559	0	0	0	0	0.000181153	0	0	0	0	0	0	0	0	0	0	0	0	0.0004535327	0	0	8.65699e-05	0	0	0	0	0	0	0	0	0	8.66214e-05	0	0	CRT	RT
181	otu501	0	0	3.20316e-05	3.20996e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.68325e-05	0	0	0	4.16861e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.60475e-05	0	0	0	ART	RT
182	otu506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001295808	0	0	0	0	0	0	0	6.4285e-05	0	0	0	0	0	0	0	CRT	RT
183	otu508	0	0	0	0	0	4.0853e-05	0	0	0	0	9.9342e-05	0	0	0	0	0	0	0	0	0	0	0	0.0002138774	0.0002238213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
184	otu509	0	0	0	0	0	0.0001896746	0	0.0001399913	0	0	0.0001197947	0	8.92267e-05	4.72852e-05	0	0	0	4.15346e-05	4.26259e-05	0	0	0	0.0002851699	0.0005654434	0	0	9.67546e-05	0	0	4.612e-05	9.46157e-05	5.71422e-05	0	6.95171e-05	0	0	0.0001968669	0.000175613	0	CRT	RT
185	otu511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.72662e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
186	otu512	0	0	0	0	0	0.0001984288	0	0	0	0	0.0002775731	0	0	0	0	0	0	0	0	0	0	0	0	0.0006596839	0	0	8.91161e-05	0	0	0	4.60948e-05	0	0	0	0	0	0.0001338695	0	0	CRT	RT
187	otu513	0	0	0	0	0	4.66891e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001295808	0	0	3.05541e-05	0	0	0	0	0	0	0	0	0	7.08721e-05	0	0	CRT	RT
188	otu514	5.05122e-05	7.05735e-05	0	2.75139e-05	0	0	3.72272e-05	0	0	0	0	0	0	0.0001194573	0.0001501075	0	0	0	0	0	0	3.33396e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
189	otu517	0	0	0	0	0	0.0004231203	0	0.0001348065	0	0	0.000987576	0	0	0	0	0	0	0	0	0	0	0	0	0.0014253885	0	0	0.000132401	0	0	0	7.52074e-05	0	0	0	0	6.08301e-05	0.0002165536	0.0001644037	0	CRT	RT
190	otu519	0	0	4.07675e-05	0	0	5.54434e-05	0	8.81427e-05	0.0001425725	0	8.76547e-05	0	0	0	0	0	0	0	0	0.0100740642	0.0001507111	0	0.0002138774	0.0002002612	0	0	0.0001018469	0	0	0	0	0	0	0	0	0	0	0	0	CRAT	AT
191	otu520	0	0	0	5.2735e-05	0	9.92144e-05	0	7.25881e-05	0	0	0.000213293	0	0	0.000154299	7.38991e-05	0	8.74772e-05	0	0	0.000483907	4.16861e-05	0	0	0.0004712028	0.0001473594	0	0.0001374933	0.0001241541	0	0.0001729499	9.70418e-05	8.33324e-05	0	0.0003499828	8.51593e-05	5.40712e-05	0.0001535562	0	6.1024e-05	CRT	RT
192	otu521	2.98481e-05	4.32547e-05	0	2.98067e-05	0	0	0	0.0002799827	0	0	0	0	6.8636e-05	6.4706e-05	0	0	3.91346e-05	4.15346e-05	0	0	0	0	0.0006131152	0	5.83877e-05	4.1007e-05	7.89314e-05	4.77516e-05	0	0.0001181824	7.52074e-05	0	0	4.55457e-05	0	0	0.0002126162	0	4.35885e-05	CRT	RT
193	otu522	0	0	0	0	0	0	0	0.0001036973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34696e-05	0	0	0	6.30771e-05	0	0	0	0	0	0	0	0	CRT	RT
194	otu523	0.0002915934	0.0008286693	4.65914e-05	5.2735e-05	0.0001023671	0.0099943935	0.0001023749	0.0032301706	0.000692495	0.0008409135	0.0239443346	0.0001249502	0.0015031275	0.0001941181	0.0011616012	0.0001305113	0.0001864647	0.0001099445	0.0004262593	0.0059388588	0.000615671	0.0002578266	0.0063735463	0.0401464781	0.0004810034	0.000359414	0.0045882037	9.31156e-05	0	0.0007869219	0.0017831422	0.001033322	0.0003493503	0.0006472286	0.0003944219	0.0023273145	0.0078038031	0.0050890416	0.000555754	CRAT	AT
195	otu524	0	0	0	0	0	4.0853e-05	0	0.0001036973	0	0	5.25928e-05	0	3.4318e-05	0	0	0	0	0	0	0.0017156703	0	0	0.0035361062	0.0001472509	0	3.13583e-05	0	0	0	0	0	3.3333e-05	5.71265e-05	0	0	0	0.000629974	0	0	CRT	RT
196	otu525	0	6.60204e-05	0	0	0	0	0	0	0	0	9.9342e-05	0	9.60903e-05	0	0	0	0	0	0	0	0	0	0.0005275642	0	0	0	0	0.0003079976	0	0	0	0	0	0	0	0	0.0001614308	0	0.0001198685	CRT	RT
197	otu526	0	0	0	0	0	4.37711e-05	0	0	0	0	4.38273e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0002002612	0	0	3.05541e-05	0	0	0	0	0	0	0	0	0	4.33107e-05	0.0003138616	0	CRT	RT
198	otu527	0	0	0	0	0	0	0	0	0	0	0.0020949467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
199	otu528	0	0	0	0	0	0.0001663301	0	0.0001088822	0	0	0.0004236642	0	0	0	0	0	0	0	0	0	0	0	0.0001853604	0.0005890035	0	0	9.42084e-05	0	0	0	3.39646e-05	3.3333e-05	0	0	0	3.15415e-05	0.0001378068	8.59383e-05	0	CRT	RT
200	otu530	0	7.74032e-05	0	0	0	0	0	0	0	0	0	0	0	4.97739e-05	0	0	0	4.39778e-05	5.20984e-05	0	0	0	0.0003707208	0.000170811	0	0	0	0.0001193789	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
201	otu531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1024e-05	ART	RT
202	otu532	0	0	0	0	0	9.33783e-05	0	0	0	0	0.0001344038	0	0	0	0	0	0	0	0	0	0	0	0	0.0003828523	0	0	6.36543e-05	0	0	0	0	0	0	0	0	0	5.11854e-05	0.000108357	0	CRT	RT
203	otu534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.38758e-05	0	0	0	0	0	0	0	0	0	0	0	ART	RT
204	otu536	0	0	0	0	0	8.46241e-05	0	0	0	0	5.84364e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0002297114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
205	otu539	0.000218121	0.0005805238	0.0001426861	0.000224697	0.0002115587	0.0009308647	0.0002171588	0.0018717361	0	0.0001923497	0.0002395894	0.000127222	0.0008030407	0.0002762449	0.0001847477	0.0001879363	0.0002716399	0.0011947307	0.0011769493	0.0014957126	0.0001442979	8.44604e-05	0.0013545568	0.004376296	0.00030306	0.0001278452	0.0005703428	0.0014349346	0.0001014625	0.0002594248	0.0002814211	0.0001380937	0.0002153228	0.0003236143	0.0001456672	0.0004122929	0.0012402613	0	0.0002615313	CRT	RT
206	otu540	0	8.65094e-05	0	0	0	6.71156e-05	0	0.000305907	0	0	0.0001081074	0	7.54996e-05	0	0	0	0	4.88642e-05	3.07854e-05	0	0	0	0.0005418227	0.0002002612	0	0	6.87467e-05	0.0003438113	0	0	4.12427e-05	0	0	0	0	0	0.0002441149	0	0.0001460216	CRT	RT
207	otu541	0	3.87016e-05	0	0	0	6.71156e-05	0	8.81427e-05	0	0	0	0	0	4.97739e-05	0	0	0	4.15346e-05	3.78897e-05	0	0	0	0.0002851699	0.0003121719	0	0	5.09235e-05	0.0001002783	0	5.1885e-05	6.06511e-05	0	4.39434e-05	6.47229e-05	3.80976e-05	0	0.0019489821	0	4.5768e-05	CRT	RT
208	otu544	0	0	0	0	0	0	0	0	0	0	5.55146e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
209	otu548	0	0	0	0	0	0	8.68635e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
210	otu553	0	0	0.0001193904	0	0	0	0	6.22184e-05	0.0002953288	4.19224e-05	0	0	0	0	0	0.0002819044	0	0	4.97303e-05	0	6.41324e-05	0	0.0009410605	0.0001531409	0	0	0	0	0	5.765e-05	3.63907e-05	0	0	0	0	0	0	0	2.83326e-05	CRT	RT
211	otu554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000483907	0	0	0	0	0	4.82435e-05	8.65699e-05	0	0	0	0	0.0001309509	0.0002526748	0	4.70617e-05	0	0	0	0	CRT	RT
212	otu557	0	0	2.91196e-05	0	6.82447e-05	0.0001050506	0	0	0	0	9.34983e-05	0	0	3.2353e-05	0	3.65432e-05	0	5.13075e-05	4.4994e-05	0.0012097675	4.80993e-05	0	0	0.0002532715	3.61448e-05	0	6.62005e-05	0	0	0	3.15386e-05	3.0952e-05	5.49293e-05	2.63686e-05	0	2.47826e-05	7.48094e-05	6.35196e-05	0	CRT	RT
213	otu559	0	0	0	0	0	3.79349e-05	0	0	0	0	0	0	0	0	0	0	0	2.44321e-05	4.97303e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
214	otu562	0	5.2361e-05	0	0	0	4.37711e-05	0	0	0	0	0	0	0	0	0	0	0	6.10803e-05	0.0001705037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
215	otu563	0	0	0	0	0	0	0	0	0	0	8.76547e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0001001306	0.0001251165	0	0	0	0	0	0	0.0002523782	0	0	0	0	0	0	0	CRT	RT
216	otu564	0	0	0	2.75139e-05	0	0	0.0013339757	0.0009695697	0	0	4.38273e-05	0	0	0	0	4.95943e-05	3.91346e-05	4.15346e-05	3.31535e-05	0	0	0	0	8.24605e-05	0	0	0	0	2.37465e-05	0	0.000109172	0.000483328	0.0001428162	0	0	0	0	0	0	CRT	RT
217	otu565	0	0	0.000151422	0	0	0	0	0	7.12863e-05	0	4.67492e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
218	otu566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87125e-05	0	0	0	0	0	0	0	0	0	0	2.54617e-05	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
219	otu572	0	0	0	0	0	0	0	0	0	0	0	4.08928e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ART	RT
220	otu573	0	0	0	0	0	0	0	5.18486e-05	0	0	0	0	0	0	0	0	0	0	0	0.0007698521	0	0	0	0	0	0	3.81926e-05	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
221	otu574	0	0	0	0	0	0.000367677	0	0.0002125794	3.73404e-05	5.17865e-05	0.0010723088	0	5.83406e-05	0	4.38776e-05	0	0	0	0	0	0	0	0.0003136868	0.0015903094	0	0	0.0001986015	0	0	0	0.0001043199	7.14278e-05	4.17463e-05	7.91057e-05	4.93027e-05	7.66009e-05	0.0004134204	0.0001942953	5.23063e-05	CRT	RT
222	otu575	0	0	0	0	0	5.83614e-05	0	0	0	0	0.0002600422	0	0	0	0	0	0	0	0	0	0	0	0	0.0003946323	0	0	7.63852e-05	0	0	0	0	0	0	0	0	0	0	0	0	CRT	RT
223	otu576	0	3.41485e-05	0	0	0	0.0003472505	0	0.0001866551	0	4.19224e-05	0.000806423	5.22519e-05	0.0001235447	0	5.77337e-05	0	0	0	0	0	0	0	0.0004420133	0.0016315397	0	0	0.0002113324	0	0	7.78274e-05	8.73376e-05	4.04757e-05	3.51548e-05	5.27371e-05	0	6.08301e-05	0.0002953003	0.000500684	0.0004119118	CRT	RT
224	otu577	0	5.69141e-05	0	0	0	0.0005252528	0	0.000228134	0	6.65826e-05	0.001200869	0	0	0	0	0	0	0	0	0	0	0	0	0.0019967218	7.50699e-05	0	0.0002775329	0	0	0	0.0001310064	6.66659e-05	0	5.27371e-05	0	0.0001239132	0.0005315406	0.000317598	4.5768e-05	CRT	RT
225	otu578	0	0	0	0	0	0.0001838385	0	0.0001088822	0	0	0.0002074494	0	0	0	0	0	0	0	0	0	0	0	0	0.0003828523	0	0	0.0001043931	0	0	0	5.5799e-05	0	0	4.07514e-05	0	9.68776e-05	0.0002559269	7.84654e-05	0	CRT	RT
226	otu579	0	0	0	0	0	0.0001867566	0	8.29578e-05	0	0	0.0003389314	0	0	0	0	0	0	0	0	0	0	0	0.0001853604	0.000836385	0	0	0.0001527704	0	0	0	6.06511e-05	4.76185e-05	2.85632e-05	2.63686e-05	0	3.37945e-05	0.0001535562	0.0001233028	0	CRT	RT
